WAVELENGTH,FLUX,CONTINUUM,WAVELENGTH [um]
2029.303281234546,5.3139457e-09,6.0424705e-09,0.20293032812345463
2031.3376601671825,5.283789e-09,6.0297727e-09,0.2031337660167183
2033.3740784571035,5.0917377e-09,6.0242176e-09,0.2033374078457104
2035.4125384041477,5.0917377e-09,6.017869e-09,0.2035412538404148
2037.4530418081893,5.1179265e-09,6.005171e-09,0.20374530418081896
2039.495590869074,5.121101e-09,5.9988223e-09,0.20394955908690743
2041.5401875866628,5.219507e-09,5.993267e-09,0.20415401875866632
2043.5868339608144,5.451238e-09,5.9805694e-09,0.2043586833960815
2045.635532191376,5.588531e-09,5.9742207e-09,0.20456355321913763
2047.686284178214,5.6091647e-09,5.9686656e-09,0.20476862841782145
2049.7390921211745,5.5774207e-09,5.9559677e-09,0.2049739092121175
2051.7939579201247,5.5163136e-09,5.9504126e-09,0.2051793957920125
2053.8508837749114,5.2996607e-09,5.944064e-09,0.20538508837749117
2055.9098716853932,5.112371e-09,5.93216e-09,0.20559098716853935
2057.970923751424,5.1687166e-09,5.925811e-09,0.20579709237514243
2060.0340419728636,5.223475e-09,5.9194623e-09,0.2060034041972864
2062.099228449565,5.100467e-09,5.9075584e-09,0.20620992284495654
2064.1664853813745,5.0369793e-09,5.9012097e-09,0.2064166485381375
2066.2358146681595,4.9901567e-09,5.8948606e-09,0.20662358146681598
2068.3072185097653,5.0282494e-09,5.882957e-09,0.20683072185097656
2070.380698906052,5.215539e-09,5.8774017e-09,0.20703806989060525
2072.4562579568733,5.2583937e-09,5.8710525e-09,0.20724562579568737
2074.5338977620813,5.293312e-09,5.864704e-09,0.20745338977620817
2076.6136204215304,5.404416e-09,5.8639102e-09,0.20766136204215307
2078.695428035072,5.413939e-09,5.8575615e-09,0.20786954280350722
2080.779322602568,5.380608e-09,5.8456577e-09,0.2080779322602568
2082.8653063238626,5.382195e-09,5.8393086e-09,0.2082865306323863
2084.9533811988167,5.3337854e-09,5.8337535e-09,0.20849533811988172
2087.0435494272765,5.371085e-09,5.827405e-09,0.20870435494272768
2089.1358130091025,5.3694977e-09,5.8155005e-09,0.20891358130091028
2091.230174044146,5.2909312e-09,5.809152e-09,0.20912301740441466
2093.326634732255,5.1710973e-09,5.802803e-09,0.20933266347322554
2095.4251971732815,5.076659e-09,5.791693e-09,0.20954251971732818
2097.525863367086,5.035392e-09,5.7853438e-09,0.20975258633670865
2099.6286355135144,5.0703104e-09,5.778995e-09,0.20996286355135146
2101.733515612427,5.108403e-09,5.767885e-09,0.21017335156124273
2103.8405059636616,5.194112e-09,5.761536e-09,0.2103840505963662
2105.94960856708,5.2210942e-09,5.755187e-09,0.21059496085670804
2108.060825422541,4.9488897e-09,5.7488383e-09,0.2108060825422541
2110.174158929877,4.787789e-09,5.737728e-09,0.21101741589298775
2112.2896109889557,4.822707e-09,5.731379e-09,0.2112289610988956
2114.4071837996225,4.9901567e-09,5.7250302e-09,0.21144071837996228
2116.5268794617305,5.2290305e-09,5.719475e-09,0.2116526879461731
2118.6487000751326,5.2663296e-09,5.7075713e-09,0.2118648700075133
2120.7726478396753,5.2536318e-09,5.701222e-09,0.21207726478396757
2122.898724955204,5.1584e-09,5.695667e-09,0.21228987249552045
2125.02693342158,5.041741e-09,5.6837632e-09,0.21250269334215804
2127.157275338655,4.97111e-09,5.678208e-09,0.21271572753386553
2129.2897530062687,4.844928e-09,5.671859e-09,0.2129289753006269
2131.4243685242736,4.604467e-09,5.6655103e-09,0.2131424368524274
2133.5611238925308,4.309248e-09,5.6544e-09,0.21335611238925312
2135.7000214108784,4.287027e-09,5.648051e-09,0.21357000214108787
2137.84106317917,4.557645e-09,5.641702e-09,0.21378410631791703
2139.984251297258,4.636211e-09,5.636147e-09,0.21399842512972586
2142.1295880649823,4.813184e-09,5.625037e-09,0.21421295880649827
2144.2770754822022,5.0107904e-09,5.6186877e-09,0.21442770754822027
2146.4267157487643,4.9941247e-09,5.612339e-09,0.21464267157487646
2148.5785109645217,4.915558e-09,5.606784e-09,0.2148578510964522
2150.7324634293122,4.856832e-09,5.59488e-09,0.21507324634293126
2152.888575242991,4.9465085e-09,5.5893246e-09,0.21528885752429913
2155.046848605403,5.063168e-09,5.582976e-09,0.21550468486054034
2157.207285516407,4.9814273e-09,5.5774207e-09,0.21572072855164073
2159.369888375837,4.7663615e-09,5.571072e-09,0.21593698883758375
2161.534659183553,4.719539e-09,5.5599614e-09,0.21615346591835533
2163.701600239393,4.7727102e-09,5.5536127e-09,0.21637016002393933
2165.87071364321,4.6941437e-09,5.5480576e-09,0.21658707136432104
2168.0420014948577,4.5735167e-09,5.541709e-09,0.21680420014948582
2170.2154661941686,4.5695487e-09,5.530598e-09,0.2170215466194169
2172.3911097410014,4.5878017e-09,5.5242495e-09,0.21723911097410017
2174.568934335203,4.450509e-09,5.5186944e-09,0.21745689343352032
2176.7489421766195,4.4433666e-09,5.5123457e-09,0.21767489421766198
2178.9311355650893,4.6179585e-09,5.50679e-09,0.21789311355650898
2181.115516600467,4.8052478e-09,5.49568e-09,0.21811155166004673
2183.3020873826035,4.846515e-09,5.489331e-09,0.2183302087382604
2185.4908503113325,4.656051e-09,5.483776e-09,0.2185490850311333
2187.681807486506,4.5290753e-09,5.477427e-09,0.21876818074865062
2189.8749610079776,4.632243e-09,5.4710783e-09,0.2189874961007978
2192.0703131755868,4.7108095e-09,5.4607616e-09,0.21920703131755873
2194.267866289172,4.8560382e-09,5.454413e-09,0.21942678662891726
2196.4676223485935,5.0163456e-09,5.4488574e-09,0.2196467622348594
2198.6695837536827,4.975872e-09,5.4425087e-09,0.21986695837536832
2200.8737525043007,4.8496895e-09,5.43616e-09,0.2200873752504301
2203.080131000279,4.8361986e-09,5.4258433e-09,0.22030801310002793
2205.2887214414636,4.717158e-09,5.419494e-09,0.2205288721441464
2207.499525927708,4.506061e-09,5.413939e-09,0.22074995259277083
2209.7125467588503,4.352896e-09,5.4075904e-09,0.22097125467588508
2211.927786234731,4.2782977e-09,5.4020353e-09,0.2211927786234731
2214.1452463552087,4.3235326e-09,5.3909246e-09,0.22141452463552092
2216.364929620109,4.3624193e-09,5.3853695e-09,0.22163649296201093
2218.5868380292923,4.4052735e-09,5.379021e-09,0.22185868380292928
2220.810973882597,4.408448e-09,5.3734657e-09,0.22208109738825974
2223.037339479863,4.346547e-09,5.3671165e-09,0.22230373394798633
2225.265937020936,4.2608383e-09,5.3615614e-09,0.22252659370209363
2227.4967687056615,4.313216e-09,5.350451e-09,0.22274967687056618
2229.7298368338793,4.5044737e-09,5.344896e-09,0.22297298368338797
2231.965143605435,4.6298623e-09,5.338547e-09,0.22319651436054355
2234.202691220175,4.7362048e-09,5.332992e-09,0.22342026912201754
2236.4424820779313,4.7727102e-09,5.326643e-09,0.2236442482077932
2238.6845182785564,4.668749e-09,5.321088e-09,0.2238684518278557
2240.92880212189,4.4774913e-09,5.3099773e-09,0.22409288021218904
2243.175335807778,4.2719486e-09,5.3044222e-09,0.22431753358077786
2245.4241217360523,4.2568704e-09,5.2980735e-09,0.22454241217360527
2247.675162006566,4.2370303e-09,5.2925184e-09,0.22476751620065666
2249.9284590191514,4.158464e-09,5.2869633e-09,0.22499284590191518
2252.184014873661,4.1735424e-09,5.280614e-09,0.22521840148736613
2254.4418319699275,4.059264e-09,5.275059e-09,0.2254441831969928
2256.7019126077894,4.053709e-09,5.263949e-09,0.22567019126077897
2258.9642588871,4.2195714e-09,5.2583937e-09,0.22589642588871006
2261.228873207692,4.3068673e-09,5.252838e-09,0.2261228873207692
2263.4957577694104,4.331469e-09,5.2464895e-09,0.2263495757769411
2265.7649148720943,4.2179837e-09,5.2409344e-09,0.22657649148720949
2268.036346915577,4.2124286e-09,5.2345857e-09,0.22680363469155773
2270.3100559997097,4.4108286e-09,5.2290305e-09,0.227031005599971
2272.586044424333,4.557645e-09,5.223475e-09,0.22725860444243334
2274.8643145892784,4.426701e-09,5.2171263e-09,0.22748643145892788
2277.144868694392,4.2544896e-09,5.2068097e-09,0.2277144868694392
2279.4277091395056,4.3401984e-09,5.2012545e-09,0.2279427709139506
2281.7128380244726,4.5012993e-09,5.1949054e-09,0.2281712838024473
2284.0002578491176,4.5028865e-09,5.1893503e-09,0.2284000257849118
2286.2899708132873,4.535424e-09,5.183795e-09,0.22862899708132878
2288.5819791168274,4.6330366e-09,5.1774465e-09,0.22885819791168277
2290.876285259563,4.6608126e-09,5.1718914e-09,0.22908762852595632
2293.172891341347,4.4687614e-09,5.166336e-09,0.22931728913413477
2295.471799862005,4.2386175e-09,5.159987e-09,0.22954717998620053
2297.773013021382,3.970381e-09,5.154432e-09,0.22977730130213828
2300.0765331193184,4.031488e-09,5.1441154e-09,0.23000765331193188
2302.382362555645,4.211635e-09,5.13856e-09,0.23023823625556455
2304.690503630202,4.2441726e-09,5.132211e-09,0.23046905036302023
2307.0009585428343,4.2925823e-09,5.126656e-09,0.23070009585428347
2309.3137296933746,4.303693e-09,5.121101e-09,0.2309313729693375
2311.628819381662,4.1076738e-09,5.1147517e-09,0.23116288193816625
2313.946229907536,3.9529215e-09,5.1091966e-09,0.2313946229907536
2316.2659637708207,4.1100545e-09,5.1036415e-09,0.2316265963770821
2318.588023071369,4.150528e-09,5.097293e-09,0.23185880230713696
2320.912410309007,4.1902077e-09,5.0917377e-09,0.23209124103090076
2323.2391276835806,4.2544896e-09,5.086182e-09,0.2323239127683581
2325.568177594921,4.037043e-09,5.080627e-09,0.23255681775949213
2327.8995624428608,3.9433985e-09,5.0703104e-09,0.2327899562442861
2330.233284427246,4.0148223e-09,5.0639617e-09,0.23302332844272464
2332.5693460479024,3.9029247e-09,5.058406e-09,0.23325693460479027
2334.9077495046745,3.906099e-09,5.052851e-09,0.2334907749504675
2337.248497297389,3.938637e-09,5.047296e-09,0.23372484972973892
2339.5915916258905,3.918797e-09,5.040947e-09,0.23395915916258908
2341.937034890012,3.796582e-09,5.035392e-09,0.23419370348900123
2344.284829489585,3.4973953e-09,5.0298365e-09,0.23442848294895852
2346.6349778244426,3.5386623e-09,5.0242814e-09,0.2346634977824443
2348.987482094429,3.818803e-09,5.0179327e-09,0.23489874820944295
2351.342344799371,4.071168e-09,5.0123776e-09,0.23513423447993714
2353.699568239107,4.029901e-09,5.0068225e-09,0.23536995682391074
2356.059154813469,3.937843e-09,5.001267e-09,0.23560591548134693
2358.421106822296,3.8378496e-09,4.9949183e-09,0.23584211068222966
2360.785426765414,3.5942143e-09,4.989363e-09,0.23607854267654144
2363.15211694266,3.6600831e-09,4.983808e-09,0.23631521169426606
2365.521179653875,3.7235712e-09,4.978253e-09,0.23655211796538755
2367.8926173988834,3.8029313e-09,4.9726974e-09,0.23678926173988837
2370.2664324775237,3.872768e-09,4.9663487e-09,0.2370266432477524
2372.642627389622,3.863245e-09,4.9607936e-09,0.23726426273896223
2375.0212043350234,3.8299137e-09,4.9552384e-09,0.23750212043350238
2377.402165913547,3.8695935e-09,4.9496833e-09,0.23774021659135475
2379.785514325037,3.5481855e-09,4.9441278e-09,0.23797855143250377
2382.171252069321,3.1609089e-09,4.937779e-09,0.23821712520693214
2384.559381546229,3.4132737e-09,4.928256e-09,0.23845593815462293
2386.949905155594,3.6656385e-09,4.922701e-09,0.23869499051555945
2389.3428251972555,3.5442176e-09,4.9171454e-09,0.2389342825197256
2391.738144171037,3.7283328e-09,4.9107967e-09,0.23917381441710375
2394.135864476772,3.7164287e-09,4.9052415e-09,0.23941358644767724
2396.535988414299,3.5608831e-09,4.8996864e-09,0.23965359884142995
2398.938518583436,3.6418304e-09,4.8941313e-09,0.2398938518583436
2401.3434572840224,3.6648446e-09,4.8885758e-09,0.24013434572840228
2403.750806815897,3.5505663e-09,4.8830207e-09,0.24037508068158972
2406.1605698788703,3.3783552e-09,4.8774655e-09,0.24061605698788707
2408.572748572796,3.4712064e-09,4.871117e-09,0.24085727485727967
2410.9873455974857,3.4870784e-09,4.8655617e-09,0.24109873455974862
2413.404363252778,3.6140544e-09,4.860006e-09,0.24134043632527782
2415.823803938504,3.74976e-09,4.854451e-09,0.24158238039385047
2418.24567015449,3.8838786e-09,4.848896e-09,0.24182456701544908
2420.6699642005747,4.0806913e-09,4.843341e-09,0.24206699642005752
2423.096688676576,3.957683e-09,4.8377857e-09,0.24230966886765765
2425.5258459823262,3.7624575e-09,4.83223e-09,0.24255258459823267
2427.957438417664,3.691827e-09,4.830643e-09,0.24279574384176644
2430.3914685824075,3.648179e-09,4.8242943e-09,0.2430391468582408
2432.8279388763895,3.666432e-09,4.818739e-09,0.243282793887639
2435.266851699441,3.563264e-09,4.813184e-09,0.24352668516994413
2437.7082095513874,3.6648446e-09,4.807629e-09,0.2437708209551388
2440.1520149320545,3.937843e-09,4.8020734e-09,0.2440152014932055
2442.59827014128,4.0560897e-09,4.7965183e-09,0.24425982701412804
2445.0469777788835,3.831501e-09,4.790963e-09,0.24450469777788839
2447.498140244696,3.703731e-09,4.785408e-09,0.24474981402446966
2449.9517599385495,3.7211905e-09,4.779853e-09,0.24499517599385498
2452.407839460263,3.7529344e-09,4.7742974e-09,0.24524078394602633
2454.8663812096675,3.860864e-09,4.7687423e-09,0.2454866381209668
2457.3273875865957,3.9195904e-09,4.763187e-09,0.2457327387586596
2459.7908611908656,3.8362624e-09,4.7568385e-09,0.24597908611908662
2462.256804322316,3.7235712e-09,4.7512834e-09,0.24622568043223164
2464.725219680758,3.6561152e-09,4.745728e-09,0.24647252196807584
2467.196109566031,3.6656385e-09,4.7401727e-09,0.24671961095660314
2469.6694765779525,3.6577024e-09,4.7346176e-09,0.2469669476577953
2472.145323116355,3.5965952e-09,4.7290625e-09,0.24721453231163554
2474.6236516810636,3.6656385e-09,4.7235074e-09,0.2474623651681064
2477.1044647719027,3.6799233e-09,4.717952e-09,0.24771044647719032
2479.587764888698,3.598976e-09,4.7123967e-09,0.24795877648886985
2482.073554531275,3.6196095e-09,4.7068416e-09,0.24820735545312755
2484.561836099465,3.6513537e-09,4.7012865e-09,0.24845618360994653
2487.0526122930787,3.8029313e-09,4.6996993e-09,0.24870526122930792
2489.5458854119565,3.71008e-09,4.6941437e-09,0.2489545885411957
2492.041658055915,3.5719936e-09,4.6885886e-09,0.24920416580559154
2494.53993272478,3.7664254e-09,4.6830335e-09,0.24945399327247805
2497.040711918377,3.9307007e-09,4.6774784e-09,0.24970407119183774
2499.54399813653,3.9672066e-09,4.6719233e-09,0.24995439981365303
2502.0497939790575,4.005299e-09,4.6663677e-09,0.2502049793979058
2504.558101745799,3.906099e-09,4.6608126e-09,0.25045581017457996
2507.0689242365584,3.8140415e-09,4.6552575e-09,0.2507068924236559
2509.582263751174,3.78944e-09,4.6497024e-09,0.25095822637511744
2512.098122889465,3.7164287e-09,4.6441473e-09,0.2512098122889465
2514.616504151256,3.7402366e-09,4.64256e-09,0.25146165041512564
2517.1374101363645,3.7529344e-09,4.6441473e-09,0.25171374101363647
2519.660843344616,3.6957952e-09,4.6385917e-09,0.2519660843344616
2522.1868062758363,3.6180223e-09,4.6330366e-09,0.2522186806275837
2524.715301529842,3.4616832e-09,4.6274815e-09,0.25247153015298424
2527.246331506466,3.2839167e-09,4.6219264e-09,0.25272463315064664
2529.779898905519,3.3799423e-09,4.6163713e-09,0.252977989890552
2532.316006226827,3.6624639e-09,4.6108157e-09,0.25323160062268274
2534.8546559702145,3.6156416e-09,4.6092286e-09,0.2534854655970215
2537.3958507354987,3.301376e-09,4.6036734e-09,0.25373958507354993
2539.939593022506,3.2029697e-09,4.5981183e-09,0.25399395930225066
2542.4858854310537,3.3839103e-09,4.592563e-09,0.2542485885431054
2545.034730460967,3.4593024e-09,4.587008e-09,0.2545034730460967
2547.586130812057,3.3037568e-09,4.5814526e-09,0.25475861308120573
2550.140088884156,3.2196352e-09,4.5798654e-09,0.25501400888841563
2552.6966072770815,3.5942143e-09,4.5743103e-09,0.2552696607277082
2555.255688590652,3.768806e-09,4.568755e-09,0.25552556885906524
2557.8173354246856,3.6656385e-09,4.5632e-09,0.2557817335424686
2560.3815502790076,3.5727872e-09,4.557645e-09,0.2560381550279008
2562.948335753435,3.5386623e-09,4.5520894e-09,0.25629483357534355
2565.517694447786,3.6910335e-09,4.550502e-09,0.25655176944477864
2568.0896289618804,3.8434047e-09,4.544947e-09,0.2568089628961881
2570.664141795542,3.9013375e-09,4.539392e-09,0.2570664141795542
2573.2412355485885,3.8616577e-09,4.533837e-09,0.2573241235548589
2575.8209129208312,3.810867e-09,4.5282817e-09,0.25758209129208315
2578.4031764120955,3.8180095e-09,4.522726e-09,0.25784031764120957
2580.9880286221987,3.87991e-09,4.521139e-09,0.2580988028622199
2583.5754721509606,3.8235646e-09,4.515584e-09,0.25835754721509613
2586.165509498205,3.7640446e-09,4.510029e-09,0.25861655094982056
2588.7581434637355,3.8219774e-09,4.5044737e-09,0.2588758143463736
2591.3533765473785,3.8513406e-09,4.4989186e-09,0.2591353376547379
2593.951211348951,3.8561025e-09,4.497331e-09,0.25939512113489516
2596.551650468271,3.7878527e-09,4.491776e-09,0.2596551650468271
2599.154696505157,3.5402496e-09,4.4862207e-09,0.25991546965051576
2601.7603520594275,3.725952e-09,4.4806656e-09,0.2601760352059428
2604.3686199308854,3.773568e-09,4.478285e-09,0.2604368619930886
2606.979502519364,3.4981888e-09,4.4735233e-09,0.26069795025193643
2609.593002424681,3.493427e-09,4.4679678e-09,0.26095930024246816
2612.2091224466394,3.5140608e-09,4.4624127e-09,0.261220912244664
2614.827865185059,3.6116736e-09,4.4568575e-09,0.261482786518506
2617.4492331397637,3.691827e-09,4.454477e-09,0.2617449233139764
2620.073229110558,3.691827e-09,4.4497153e-09,0.26200732291105583
2622.6998555972664,3.781504e-09,4.44416e-09,0.2622699855597267
2625.329115199708,3.7505536e-09,4.4386046e-09,0.2625329115199709
2627.961010717686,3.620403e-09,4.436224e-09,0.26279610107176865
2630.5955446510256,3.4767615e-09,4.4306687e-09,0.2630595544651026
2633.2327197995305,3.6632575e-09,4.425907e-09,0.2633232719799531
2635.872538663027,3.98784e-09,4.420352e-09,0.2635872538663028
2638.515003941325,4.029901e-09,4.4179713e-09,0.2638515003941326
2641.160118334237,4.0624384e-09,4.4124158e-09,0.2641160118334237
2643.8078844415786,4.1195776e-09,4.4076542e-09,0.2643807884441579
2646.4583049631624,4.148147e-09,4.402099e-09,0.2646458304963163
2649.111382498808,4.154496e-09,4.3997184e-09,0.26491113824988083
2651.7671197483232,4.1124353e-09,4.3941633e-09,0.2651767119748324
2654.4255193115278,4.092595e-09,4.388608e-09,0.26544255193115285
2657.086583988226,4.0600576e-09,4.383846e-09,0.26570865839882263
2659.7503164782293,3.9870462e-09,4.3814654e-09,0.265975031647823
2662.4167191813685,3.860864e-09,4.3759103e-09,0.2662416719181369
2665.085795097434,3.744205e-09,4.370355e-09,0.26650857950974344
2667.7575467262513,3.785472e-09,4.3655937e-09,0.2667757546726252
2670.4319767676316,3.8624512e-09,4.363213e-09,0.2670431976767632
2673.109087921385,3.9029247e-09,4.3576573e-09,0.26731090879213854
2675.7888828873233,3.977523e-09,4.3521022e-09,0.2675788882887324
2678.4713643652585,3.963238e-09,4.3473407e-09,0.2678471364365259
2681.156535055,3.963238e-09,4.34496e-09,0.26811565350550004
2683.8443976563594,3.961651e-09,4.339405e-09,0.268384439765636
2686.534954769155,3.891021e-09,4.3338497e-09,0.2686534954769155
2689.2282091931907,3.8481662e-09,4.3290878e-09,0.2689228209193191
2691.9241636282773,3.8061057e-09,4.326707e-09,0.26919241636282776
2694.6228206742335,3.82912e-09,4.321152e-09,0.2694622820674234
2697.324183230856,3.8267394e-09,4.3155968e-09,0.26973241832308564
2700.0282538979627,3.801344e-09,4.3140096e-09,0.2700028253897963
2702.735035375365,3.82912e-09,4.3084545e-09,0.27027350353753654
2705.444530362874,3.7902335e-09,4.3028994e-09,0.27054445303628744
2708.1567416602934,3.718016e-09,4.297344e-09,0.27081567416602936
2710.8716719674344,3.6592895e-09,4.2957566e-09,0.2710871671967435
2713.5893239841084,3.7156351e-09,4.2902015e-09,0.2713589323984109
2716.3097004101264,3.6973824e-09,4.2846464e-09,0.27163097004101266
2719.0328040452914,3.6450047e-09,4.2822657e-09,0.2719032804045292
2721.7586376894087,3.7045247e-09,4.277504e-09,0.27217586376894093
2724.4872038423036,3.719603e-09,4.2719486e-09,0.2724487203842304
2727.218505503765,3.6878591e-09,4.269568e-09,0.2727218505503765
2729.9525451736185,3.7624575e-09,4.2640127e-09,0.2729952545173619
2732.689325851654,3.8711807e-09,4.259251e-09,0.27326893258516544
2735.428850037697,3.859277e-09,4.253696e-09,0.2735428850037697
2738.171120631544,3.7148415e-09,4.2513153e-09,0.27381711206315446
2740.9161404330002,3.567232e-09,4.2465533e-09,0.27409161404330007
2743.6639120418818,3.4585088e-09,4.240998e-09,0.2743663912041882
2746.4144382579952,3.3553407e-09,4.2386175e-09,0.2746414438257996
2749.1677219811354,3.2720127e-09,4.2330623e-09,0.2749167721981136
2751.923765811121,3.3878784e-09,4.228301e-09,0.2751923765811122
2754.68257264775,3.4926335e-09,4.22592e-09,0.27546825726477503
2757.4441450908394,3.539456e-09,4.220365e-09,0.275744414509084
2760.2084860401865,3.6370689e-09,4.2148094e-09,0.2760208486040187
2762.9755982955953,3.6402432e-09,4.213222e-09,0.27629755982955956
2765.745484556878,3.6299264e-09,4.207667e-09,0.27657454845568785
2768.5181476238376,3.5878656e-09,4.202112e-09,0.2768518147623838
2771.2935902962777,3.6672256e-09,4.1997312e-09,0.2771293590296278
2774.0718153740036,3.7695997e-09,4.1949697e-09,0.2774071815374004
2776.8528255568253,3.7235712e-09,4.189414e-09,0.2776852825556826
2779.636623844533,3.646592e-09,4.1870334e-09,0.27796366238445336
2782.423212736953,3.6529408e-09,4.182272e-09,0.2782423212736953
2785.2125952338743,3.7132544e-09,4.1767168e-09,0.27852125952338747
2788.0047741351,3.7902335e-09,4.174336e-09,0.27880047741351005
2790.7997522404366,3.6561152e-09,4.168781e-09,0.2790799752240437
2793.597532249694,3.1497984e-09,4.1640194e-09,0.2793597532249694
2796.3981169626754,2.714112e-09,4.161638e-09,0.2796398116962676
2799.2015093791715,2.9506049e-09,4.156083e-09,0.2799201509379172
2802.0077120990004,3.0029823e-09,4.150528e-09,0.2802007712099001
2804.8167281219526,3.1728127e-09,4.1489407e-09,0.2804816728121953
2807.628560147839,3.6807168e-09,4.1433856e-09,0.28076285601478396
2810.443211076456,3.8481662e-09,4.141005e-09,0.28104432110764566
2813.260683707608,3.8283265e-09,4.1354498e-09,0.28132606837076085
2816.0809808411,3.8680064e-09,4.130688e-09,0.28160809808411
2818.904105276735,3.902131e-09,4.128307e-09,0.28189041052767355
2821.73005991431,3.8973695e-09,4.122752e-09,0.282173005991431
2824.5588476536227,3.844992e-09,4.1179904e-09,0.2824558847653623
2827.3904711944842,3.7822976e-09,4.1156096e-09,0.28273904711944847
2830.2249334366907,3.703731e-09,4.1100545e-09,0.28302249334366913
2833.062237180047,3.6735743e-09,4.104499e-09,0.28330622371800473
2835.902385424343,3.682304e-09,4.102912e-09,0.2835902385424343
2838.745380869389,3.6275456e-09,4.0973567e-09,0.28387453808693897
2841.591226414984,3.5640575e-09,4.094976e-09,0.28415912264149845
2844.4399249609232,3.6172287e-09,4.089421e-09,0.28444399249609237
2847.2914793070117,3.6513537e-09,4.0846593e-09,0.28472914793070125
2850.1458922530533,3.5838976e-09,4.0822785e-09,0.28501458922530537
2853.0031668988313,3.5704064e-09,4.076723e-09,0.2853003166898832
2855.863305844162,3.563264e-09,4.0719614e-09,0.28558633058441624
2858.726312188831,3.5727872e-09,4.0695807e-09,0.2858726312188831
2861.5921886326487,3.6735743e-09,4.0640256e-09,0.2861592188632649
2864.4609381754044,3.658496e-09,4.061645e-09,0.2864460938175405
2867.332563616902,3.5973888e-09,4.0568833e-09,0.2867332563616903
2870.2070678569403,3.59104e-09,4.051328e-09,0.2870207067856941
2873.084453795314,3.5894527e-09,4.048947e-09,0.28730844537953143
2875.9647242318288,3.5616767e-09,4.043392e-09,0.2875964724231829
2878.847882266268,3.5799295e-09,4.041011e-09,0.28788478822662683
2881.733930598441,3.6331007e-09,4.0362496e-09,0.28817339305984413
2884.6228722281394,3.703731e-09,4.0306944e-09,0.288462287222814
2887.5147100551594,3.6799233e-09,4.0283137e-09,0.288751471005516
2890.4094468793055,3.6116736e-09,4.023552e-09,0.2890409446879306
2893.3070857003677,3.5942143e-09,4.021171e-09,0.28933070857003684
2896.207629518136,3.6013568e-09,4.015616e-09,0.28962076295181366
2899.111081032422,3.691827e-09,4.0108543e-09,0.2899111081032423
2902.017443243015,3.8100736e-09,4.0084736e-09,0.29020174432430157
2904.926719149705,3.833088e-09,4.0029184e-09,0.2904926719149706
2907.838911552297,3.803725e-09,4.0005377e-09,0.29078389115522973
2910.7540234505805,3.805312e-09,3.9949826e-09,0.2910754023450581
2913.672057744352,3.8346752e-09,3.9902206e-09,0.29136720577443526
2916.593017433402,3.827533e-09,3.98784e-09,0.29165930174334026
2919.516905317535,3.8100736e-09,3.9822847e-09,0.29195169053175357
2922.4437243965417,3.7465857e-09,3.979904e-09,0.29224437243965423
2925.3734776702104,3.6704e-09,3.9751424e-09,0.2925373477670211
2928.3061679383463,3.6291328e-09,3.9727617e-09,0.2928306167938347
2931.2417983007317,3.6688128e-09,3.9672066e-09,0.2931241798300732
2934.180371657165,3.6878591e-09,3.9624446e-09,0.2934180371657165
2937.1218909074414,3.6704e-09,3.960064e-09,0.2937121890907442
2940.0663590513527,3.6815104e-09,3.9545087e-09,0.2940066359051353
2943.013778988695,3.682304e-09,3.952128e-09,0.29430137789886957
2945.9641537192592,3.654528e-09,3.9473664e-09,0.294596415371926
2948.9174862428335,3.6442112e-09,3.944192e-09,0.2948917486242834
2951.873779459218,3.6711936e-09,3.9394306e-09,0.29518737794592187
2954.8330363682,3.6950016e-09,3.933875e-09,0.29548330363682
2957.7952598695783,3.744205e-09,3.9314942e-09,0.2957795259869579
2960.7604530631347,3.7330943e-09,3.9267327e-09,0.29607604530631354
2963.72861894866,3.6815104e-09,3.924352e-09,0.29637286189486606
2966.699760325959,3.6505599e-09,3.918797e-09,0.29666997603259593
2969.6738802948125,3.6497663e-09,3.916416e-09,0.2969673880294813
2972.6509818550126,3.6680192e-09,3.9116546e-09,0.2972650981855013
2975.631067906356,3.7227776e-09,3.906099e-09,0.29756310679063563
2978.6141415486254,3.6997632e-09,3.9037182e-09,0.2978614141548626
2981.6002056816183,3.6450047e-09,3.8989567e-09,0.2981600205681619
2984.589263305124,3.5942143e-09,3.896576e-09,0.29845892633051246
2987.581317518926,3.6410368e-09,3.891021e-09,0.29875813175189264
2990.5763713228152,3.7418237e-09,3.88864e-09,0.29905763713228156
2993.574427616587,3.775949e-09,3.8838786e-09,0.29935744276165877
2996.575489500026,3.765632e-09,3.8807038e-09,0.29965754895000263
2999.5795598729283,3.7084928e-09,3.8759422e-09,0.29995795598729286
3002.5866419350705,3.6616703e-09,3.8735615e-09,0.3002586641935071
3005.5967384862565,3.7243648e-09,3.8680064e-09,0.3005596738486257
3008.6098527262625,3.7791232e-09,3.863245e-09,0.3008609852726263
3011.6259876548784,3.791027e-09,3.860864e-09,0.3011625987654879
3014.645146171901,3.7791232e-09,3.855309e-09,0.30146451461719015
3017.667331477107,3.733888e-09,3.8529278e-09,0.30176673314771074
3020.692546470293,3.6965888e-09,3.8481662e-09,0.3020692546470294
3023.720794351236,3.7124608e-09,3.8457855e-09,0.3023720794351236
3026.7520779197384,3.718016e-09,3.8402304e-09,0.3026752077919739
3029.7864003755767,3.7164287e-09,3.8378496e-09,0.3029786400375577
3032.8237648185354,3.7172223e-09,3.833088e-09,0.3032823764818536
