WAVELENGTH,FLUX,STATERROR,SYSERROR,FWHM,DATAQUAL,TOTEXP,WAVELENGTH [um]
28993.389100700002,1.3980163e-11,0.0,1.3980164e-13,57.98678,1,0.0,2.899338910070001
29022.4550071,1.3940492e-11,0.0,1.3940491e-13,58.04491,1,0.0,2.9022455007100008
29051.5500521,1.3892887e-11,0.0,1.3892887e-13,58.1031,1,0.0,2.9051550052100006
29080.6742649,1.3837347e-11,0.0,1.3837347e-13,58.16135,1,0.0,2.9080674264900006
29109.8276748,1.3789741e-11,0.0,1.3789741e-13,58.219654,1,0.0,2.9109827674800006
29139.010311000002,1.3734201e-11,0.0,1.3734201e-13,58.27802,1,0.0,2.913901031100001
29168.222202799996,1.36786615e-11,0.0,1.367866e-13,58.336445,1,0.0,2.9168222202800003
29197.463379599998,1.3631056e-11,0.0,1.3631056e-13,58.394928,1,0.0,2.9197463379600004
29226.7338707,1.358345e-11,0.0,1.358345e-13,58.45347,1,0.0,2.9226733870700006
29256.033705499998,1.3535845e-11,0.0,1.3535845e-13,58.512066,1,0.0,2.92560337055
29285.362913499997,1.3480305e-11,0.0,1.3480304e-13,58.570724,1,0.0,2.9285362913500004
29314.721524,1.3432699e-11,0.0,1.3432698e-13,58.629444,1,0.0,2.9314721524000005
29344.109566500003,1.3385094e-11,0.0,1.3385094e-13,58.68822,1,0.0,2.9344109566500007
29373.527070599997,1.33295545e-11,0.0,1.3329554e-13,58.747055,1,0.0,2.93735270706
29402.9740657,1.32819485e-11,0.0,1.3281948e-13,58.805946,1,0.0,2.9402974065700005
29432.4505815,1.3226409e-11,0.0,1.3226409e-13,58.864902,1,0.0,2.9432450581500005
29461.9566476,1.31788035e-11,0.0,1.3178803e-13,58.923912,1,0.0,2.9461956647600007
29491.4922935,1.3131198e-11,0.0,1.3131198e-13,58.982986,1,0.0,2.9491492293500006
29521.057548899997,1.3075658e-11,0.0,1.3075657e-13,59.042114,1,0.0,2.9521057548900003
29550.652443600004,1.3028053e-11,0.0,1.3028052e-13,59.101303,1,0.0,2.955065244360001
29580.277007099998,1.29804474e-11,0.0,1.2980447e-13,59.160553,1,0.0,2.95802770071
29609.9312693,1.2924908e-11,0.0,1.2924907e-13,59.219864,1,0.0,2.9609931269300005
29639.61526,1.2877302e-11,0.0,1.2877301e-13,59.279232,1,0.0,2.9639615260000003
29669.3290088,1.28296965e-11,0.0,1.2829696e-13,59.338657,1,0.0,2.9669329008800003
29699.0725458,1.27820905e-11,0.0,1.278209e-13,59.398144,1,0.0,2.9699072545800007
29728.8459007,1.2726551e-11,0.0,1.2726551e-13,59.45769,1,0.0,2.9728845900700005
29758.6491034,1.2678946e-11,0.0,1.2678945e-13,59.5173,1,0.0,2.9758649103400003
29788.482183800003,1.26313396e-11,0.0,1.2631339e-13,59.576965,1,0.0,2.978848218380001
29818.345172,1.2583734e-11,0.0,1.2583734e-13,59.636692,1,0.0,2.9818345172000007
29848.2380978,1.2536128e-11,0.0,1.2536128e-13,59.696476,1,0.0,2.9848238097800004
29878.1609913,1.2488523e-11,0.0,1.2488522e-13,59.75632,1,0.0,2.9878160991300007
29908.1138825,1.24329835e-11,0.0,1.2432983e-13,59.816227,1,0.0,2.990811388250001
29938.0968016,1.23853774e-11,0.0,1.2385377e-13,59.876194,1,0.0,2.9938096801600005
29968.109778600003,1.2337772e-11,0.0,1.2337772e-13,59.93622,1,0.0,2.996810977860001
29998.1528436,1.2290166e-11,0.0,1.2290166e-13,59.996307,1,0.0,2.9998152843600008
30028.2260268,1.2242561e-11,0.0,1.224256e-13,60.056454,1,0.0,3.0028226026800007
30058.3293585,1.2187021e-11,0.0,1.218702e-13,60.116657,1,0.0,3.0058329358500004
30088.4628687,1.2139415e-11,0.0,1.2139415e-13,60.176926,1,0.0,3.0088462868700008
30118.626587799998,1.2083876e-11,0.0,1.2083875e-13,60.23725,1,0.0,3.01186265878
30148.8205461,1.2028336e-11,0.0,1.2028335e-13,60.29764,1,0.0,3.0148820546100006
30179.0447739,1.1964862e-11,0.0,1.1964862e-13,60.35809,1,0.0,3.0179044773900006
30209.2993015,1.1901388e-11,0.0,1.1901388e-13,60.4186,1,0.0,3.0209299301500003
30239.584159299997,1.1814111e-11,0.0,1.181411e-13,60.479168,1,0.0,3.02395841593
30269.8993777,1.17109655e-11,0.0,1.1710965e-13,60.5398,1,0.0,3.0269899377700007
30300.2449871,1.1544346e-11,0.0,1.1544346e-13,60.60049,1,0.0,3.0300244987100005
30330.6210181,1.1274581e-11,0.0,1.12745804e-13,60.661243,1,0.0,3.0330621018100006
30361.027500999997,1.0862e-11,0.0,1.08619995e-13,60.722054,1,0.0,3.0361027501000004
30391.4644665,1.0584301e-11,0.0,1.0584301e-13,60.78293,1,0.0,3.0391464466500007
30421.9319451,1.07667885e-11,0.0,1.0766788e-13,60.843864,1,0.0,3.0421931945100007
30452.4299674,1.1100028e-11,0.0,1.1100028e-13,60.90486,1,0.0,3.0452429967400003
30482.958564,1.1282516e-11,0.0,1.12825154e-13,60.965916,1,0.0,3.0482958564000007
30513.5177655,1.1353924e-11,0.0,1.1353924e-13,61.027035,1,0.0,3.0513517765500007
30544.1076027,1.1377727e-11,0.0,1.1377726e-13,61.088215,1,0.0,3.0544107602700006
30574.7281062,1.1369792e-11,0.0,1.1369792e-13,61.149456,1,0.0,3.0574728106200006
30605.3793068,1.134599e-11,0.0,1.134599e-13,61.21076,1,0.0,3.0605379306800007
30636.0612352,1.13142525e-11,0.0,1.1314252e-13,61.27212,1,0.0,3.0636061235200005
30666.773922399996,1.1282516e-11,0.0,1.12825154e-13,61.33355,1,0.0,3.0666773922400004
30697.517398999997,1.1242844e-11,0.0,1.1242844e-13,61.395035,1,0.0,3.0697517399
30728.291696,1.1203173e-11,0.0,1.1203173e-13,61.456585,1,0.0,3.0728291696000007
30759.096844300002,1.11635015e-11,0.0,1.1163501e-13,61.518192,1,0.0,3.075909684430001
30789.932874699996,1.112383e-11,0.0,1.11238296e-13,61.579865,1,0.0,3.0789932874700003
30820.799818400003,1.1076225e-11,0.0,1.1076225e-13,61.641598,1,0.0,3.0820799818400006
30851.697706199997,1.1036554e-11,0.0,1.10365533e-13,61.703396,1,0.0,3.0851697706200003
30882.626569099997,1.0996882e-11,0.0,1.0996882e-13,61.765255,1,0.0,3.0882626569100005
30913.5864383,1.0957211e-11,0.0,1.0957211e-13,61.82717,1,0.0,3.0913586438300005
30944.577344700003,1.09175394e-11,0.0,1.0917539e-13,61.889156,1,0.0,3.094457734470001
30975.5993196,1.0869934e-11,0.0,1.0869934e-13,61.9512,1,0.0,3.0975599319600007
31006.6523941,1.0830263e-11,0.0,1.0830263e-13,62.013306,1,0.0,3.1006652394100005
31037.736599300002,1.07905915e-11,0.0,1.0790591e-13,62.075474,1,0.0,3.1037736599300008
31068.851966399998,1.075092e-11,0.0,1.07509196e-13,62.137703,1,0.0,3.1068851966400004
31099.998526800002,1.0711249e-11,0.0,1.07112486e-13,62.199997,1,0.0,3.1099998526800006
31131.1763116,1.0663644e-11,0.0,1.06636434e-13,62.262352,1,0.0,3.1131176311600006
31162.3853522,1.0623972e-11,0.0,1.0623972e-13,62.32477,1,0.0,3.1162385352200004
31193.625679800003,1.0584301e-11,0.0,1.0584301e-13,62.387253,1,0.0,3.119362567980001
31224.897326,1.0544629e-11,0.0,1.0544629e-13,62.449795,1,0.0,3.1224897326000005
31256.200322,1.0504958e-11,0.0,1.05049575e-13,62.5124,1,0.0,3.1256200322000005
31287.5346993,1.0457353e-11,0.0,1.0457353e-13,62.57507,1,0.0,3.1287534699300004
31318.9004893,1.0425616e-11,0.0,1.04256156e-13,62.637802,1,0.0,3.1318900489300003
31350.2977236,1.0385945e-11,0.0,1.03859446e-13,62.700596,1,0.0,3.1350297723600007
31381.7264336,1.0346273e-11,0.0,1.0346273e-13,62.763454,1,0.0,3.138172643360001
31413.186651,1.0306602e-11,0.0,1.03066014e-13,62.826374,1,0.0,3.1413186651000005
31444.678407299998,1.02669305e-11,0.0,1.02669304e-13,62.88936,1,0.0,3.1444678407300004
31476.2017341,1.0227259e-11,0.0,1.0227259e-13,62.952404,1,0.0,3.1476201734100004
31507.756663,1.0187588e-11,0.0,1.0187587e-13,63.015514,1,0.0,3.1507756663000004
31539.3432258,1.0147916e-11,0.0,1.0147916e-13,63.078686,1,0.0,3.1539343225800005
31570.9614542,1.0108246e-11,0.0,1.0108245e-13,63.141922,1,0.0,3.1570961454200006
31602.6113799,1.00685744e-11,0.0,1.0068574e-13,63.205223,1,0.0,3.1602611379900005
31634.2930347,1.0036837e-11,0.0,1.0036836e-13,63.268585,1,0.0,3.1634293034700005
31666.0064504,9.997165e-12,0.0,9.997165e-14,63.332012,1,0.0,3.1666006450400004
31697.7516588,9.957495e-12,0.0,9.9574944e-14,63.395504,1,0.0,3.1697751658800004
31729.528691800002,9.9178235e-12,0.0,9.9178234e-14,63.459057,1,0.0,3.172952869180001
31761.3375813,9.878152e-12,0.0,9.878152e-14,63.522675,1,0.0,3.17613375813
31793.1783593,9.838481e-12,0.0,9.83848e-14,63.586357,1,0.0,3.1793178359300005
31825.0510577,9.806744e-12,0.0,9.8067435e-14,63.6501,1,0.0,3.1825051057700002
31856.955708499998,9.767073e-12,0.0,9.7670725e-14,63.713913,1,0.0,3.1856955708500005
31888.8923438,9.727401e-12,0.0,9.727401e-14,63.777786,1,0.0,3.1888892343800004
31920.8609956,9.68773e-12,0.0,9.687729e-14,63.84172,1,0.0,3.1920860995600004
31952.861696,9.655993e-12,0.0,9.6559926e-14,63.905724,1,0.0,3.1952861696000006
31984.894477100002,9.616322e-12,0.0,9.616322e-14,63.969788,1,0.0,3.198489447710001
32016.9593711,9.57665e-12,0.0,9.57665e-14,64.03392,1,0.0,3.2016959371100007
32049.0564103,9.5449135e-12,0.0,9.5449134e-14,64.098114,1,0.0,3.2049056410300008
32081.185626699997,9.505242e-12,0.0,9.505242e-14,64.16237,1,0.0,3.20811856267
32113.347052700003,9.465571e-12,0.0,9.46557e-14,64.22669,1,0.0,3.211334705270001
32145.5407206,9.433833e-12,0.0,9.433833e-14,64.291084,1,0.0,3.2145540720600008
32177.7666627,9.3941625e-12,0.0,9.3941626e-14,64.35553,1,0.0,3.2177766662700007
32210.024911300003,9.362425e-12,0.0,9.3624246e-14,64.42005,1,0.0,3.221002491130001
32242.315498900003,9.3227535e-12,0.0,9.322753e-14,64.484634,1,0.0,3.2242315498900007
32274.6384578,9.291017e-12,0.0,9.291016e-14,64.54928,1,0.0,3.2274638457800005
32306.9938205,9.251345e-12,0.0,9.2513453e-14,64.61399,1,0.0,3.2306993820500005
32339.3816195,9.219609e-12,0.0,9.219608e-14,64.678764,1,0.0,3.2339381619500007
32371.801887299996,9.179937e-12,0.0,9.179937e-14,64.74361,1,0.0,3.23718018873
32404.2546564,9.1482e-12,0.0,9.1482005e-14,64.80851,1,0.0,3.2404254656400004
32436.739959500002,9.108529e-12,0.0,9.108529e-14,64.87348,1,0.0,3.243673995950001
32469.2578292,9.068858e-12,0.0,9.068857e-14,64.938515,1,0.0,3.2469257829200004
32501.808298,9.037121e-12,0.0,9.0371206e-14,65.00362,1,0.0,3.2501808298000006
32534.3913988,8.9974495e-12,0.0,8.997449e-14,65.06878,1,0.0,3.2534391398800007
32567.0071641,8.965712e-12,0.0,8.9657116e-14,65.13402,1,0.0,3.2567007164100006
32599.6556268,8.926041e-12,0.0,8.926041e-14,65.19931,1,0.0,3.2599655626800006
32632.3368196,8.894304e-12,0.0,8.8943033e-14,65.26467,1,0.0,3.2632336819600005
32665.050775300002,8.854632e-12,0.0,8.8546324e-14,65.3301,1,0.0,3.2665050775300006
32697.797526899998,8.814961e-12,0.0,8.814961e-14,65.39559,1,0.0,3.2697797526900003
32730.577106999997,8.77529e-12,0.0,8.7752905e-14,65.46115,1,0.0,3.2730577107000003
32763.3895488,8.727684e-12,0.0,8.727684e-14,65.52678,1,0.0,3.276338954880001
32796.234885,8.672145e-12,0.0,8.672144e-14,65.59247,1,0.0,3.2796234885000004
32829.113148699995,8.592802e-12,0.0,8.5928016e-14,65.658226,1,0.0,3.28291131487
32862.024373,8.489657e-12,0.0,8.489657e-14,65.72405,1,0.0,3.2862024373000005
32894.968590799996,8.330971e-12,0.0,8.330971e-14,65.78994,1,0.0,3.2894968590800002
32927.9458351,8.069141e-12,0.0,8.069141e-14,65.85589,1,0.0,3.2927945835100005
32960.956139300004,7.80731e-12,0.0,7.80731e-14,65.92191,1,0.0,3.296095613930001
32993.9995362,7.861264e-12,0.0,7.861263e-14,65.988,1,0.0,3.2993999536200005
33027.0760593,8.100878e-12,0.0,8.1008774e-14,66.05415,1,0.0,3.3027076059300007
33060.1857416,8.243695e-12,0.0,8.2436946e-14,66.12037,1,0.0,3.3060185741600003
33093.3286163,8.2992346e-12,0.0,8.299234e-14,66.18666,1,0.0,3.3093328616300006
33126.5047169,8.315103e-12,0.0,8.315103e-14,66.253006,1,0.0,3.312650471690001
33159.7140765,8.307168e-12,0.0,8.307168e-14,66.31943,1,0.0,3.3159714076500006
33192.9567286,8.283366e-12,0.0,8.283366e-14,66.38591,1,0.0,3.319295672860001
33226.2327064,8.267498e-12,0.0,8.2674976e-14,66.45247,1,0.0,3.3226232706400003
33259.5420435,8.243695e-12,0.0,8.2436946e-14,66.51908,1,0.0,3.3259542043500003
33292.8847732,8.211958e-12,0.0,8.211958e-14,66.58577,1,0.0,3.3292884773200004
33326.260929,8.18022e-12,0.0,8.18022e-14,66.65252,1,0.0,3.3326260929000004
33359.6705445,8.156418e-12,0.0,8.156418e-14,66.71934,1,0.0,3.33596705445
33393.1136531,8.124681e-12,0.0,8.1246804e-14,66.786224,1,0.0,3.339311365310001
33426.5902885,8.092944e-12,0.0,8.092944e-14,66.85318,1,0.0,3.342659028850001
33460.1004843,8.061207e-12,0.0,8.061207e-14,66.920204,1,0.0,3.34601004843
33493.644274,8.037404e-12,0.0,8.037404e-14,66.98729,1,0.0,3.3493644274000003
33527.2216915,8.005667e-12,0.0,8.005667e-14,67.05444,1,0.0,3.352722169150001
33560.832770400004,7.97393e-12,0.0,7.9739295e-14,67.121666,1,0.0,3.356083277040001
33594.477544400004,7.942193e-12,0.0,7.942193e-14,67.18896,1,0.0,3.359447754440001
33628.1560473,7.91363e-12,0.0,7.9136296e-14,67.25631,1,0.0,3.3628156047300006
33661.868313,7.8834795e-12,0.0,7.883479e-14,67.32374,1,0.0,3.3661868313000007
33695.6143752,7.851743e-12,0.0,7.851743e-14,67.39123,1,0.0,3.3695614375200007
33729.394268000004,7.817625e-12,0.0,7.817625e-14,67.458786,1,0.0,3.372939426800001
33763.2080251,7.788268e-12,0.0,7.788268e-14,67.52641,1,0.0,3.376320802510001
33797.055680499994,7.759705e-12,0.0,7.759705e-14,67.59411,1,0.0,3.37970556805
33830.9372683,7.731141e-12,0.0,7.731141e-14,67.66187,1,0.0,3.3830937268300003
33864.8528223,7.704165e-12,0.0,7.704165e-14,67.729706,1,0.0,3.386485282230001
33898.8023768,7.6756015e-12,0.0,7.675601e-14,67.79761,1,0.0,3.3898802376800004
33932.7859657,7.647038e-12,0.0,7.647038e-14,67.86557,1,0.0,3.3932785965700005
33966.8036233,7.617682e-12,0.0,7.617682e-14,67.93361,1,0.0,3.396680362330001
34000.855383500006,7.588325e-12,0.0,7.588325e-14,68.00171,1,0.0,3.4000855383500013
34034.9412807,7.558968e-12,0.0,7.558968e-14,68.069885,1,0.0,3.40349412807
34069.061349100004,7.528818e-12,0.0,7.528818e-14,68.13812,1,0.0,3.406906134910001
34103.215622799995,7.501048e-12,0.0,7.501048e-14,68.20643,1,0.0,3.41032156228
34137.4041363,7.473278e-12,0.0,7.473278e-14,68.27481,1,0.0,3.4137404136300007
34171.6269237,7.444715e-12,0.0,7.444715e-14,68.343254,1,0.0,3.4171626923700007
34205.884019599995,7.416945e-12,0.0,7.4169444e-14,68.411766,1,0.0,3.42058840196
34240.1754582,7.388382e-12,0.0,7.388381e-14,68.480354,1,0.0,3.4240175458200004
34274.501274099995,7.3598185e-12,0.0,7.3598185e-14,68.549,1,0.0,3.42745012741
34308.8615016,7.3312545e-12,0.0,7.3312545e-14,68.61772,1,0.0,3.43088615016
34343.2561753,7.303485e-12,0.0,7.303485e-14,68.686516,1,0.0,3.4343256175300003
34377.6853297,7.276508e-12,0.0,7.2765084e-14,68.75537,1,0.0,3.4377685329700003
34412.1489993,7.2487385e-12,0.0,7.2487386e-14,68.824295,1,0.0,3.4412148999300007
34446.6472188,7.2209686e-12,0.0,7.220968e-14,68.893295,1,0.0,3.44466472188
34481.1800229,7.1931987e-12,0.0,7.193198e-14,68.96236,1,0.0,3.4481180022900006
34515.7474461,7.1662225e-12,0.0,7.166222e-14,69.031494,1,0.0,3.4515747446100007
34550.3495231,7.1384526e-12,0.0,7.138452e-14,69.1007,1,0.0,3.4550349523100006
34584.9862889,7.111476e-12,0.0,7.111476e-14,69.169975,1,0.0,3.4584986288900006
34619.657778,7.083706e-12,0.0,7.083706e-14,69.23932,1,0.0,3.4619657778000006
34654.364025300005,7.0567298e-12,0.0,7.05673e-14,69.30873,1,0.0,3.4654364025300013
34689.1050656,7.029753e-12,0.0,7.029753e-14,69.37821,1,0.0,3.4689105065600008
34723.8809339,7.002777e-12,0.0,7.0027765e-14,69.44776,1,0.0,3.4723880933900007
34758.6916651,6.9765938e-12,0.0,6.9765936e-14,69.51738,1,0.0,3.4758691665100008
34793.537293999994,6.949617e-12,0.0,6.949617e-14,69.587074,1,0.0,3.4793537294
34828.4178558,6.9226404e-12,0.0,6.9226404e-14,69.65684,1,0.0,3.4828417855800007
34863.3333853,6.8964574e-12,0.0,6.896457e-14,69.72667,1,0.0,3.4863333385300006
34898.2839177,6.8702743e-12,0.0,6.870274e-14,69.79657,1,0.0,3.4898283917700006
34933.269488,6.8440913e-12,0.0,6.844091e-14,69.86654,1,0.0,3.4933269488000005
34968.2901315,6.817115e-12,0.0,6.817115e-14,69.93658,1,0.0,3.4968290131500006
35003.3458831,6.790932e-12,0.0,6.7909315e-14,70.00669,1,0.0,3.5003345883100008
35038.4367782,6.764749e-12,0.0,6.764749e-14,70.07687,1,0.0,3.5038436778200004
35073.562852,6.739359e-12,0.0,6.739359e-14,70.147125,1,0.0,3.507356285200001
35108.7241396,6.7139697e-12,0.0,6.7139694e-14,70.217445,1,0.0,3.510872413960001
35143.9206765,6.6877866e-12,0.0,6.6877866e-14,70.28784,1,0.0,3.5143920676500007
35179.152497999996,6.6616036e-12,0.0,6.661603e-14,70.35831,1,0.0,3.5179152498
35214.4196395,6.6362137e-12,0.0,6.636214e-14,70.42884,1,0.0,3.521441963950001
35249.7221362,6.6108243e-12,0.0,6.610824e-14,70.49944,1,0.0,3.5249722136200003
35285.060023800004,6.5854345e-12,0.0,6.5854345e-14,70.57012,1,0.0,3.5285060023800012
35320.4333376,6.5608382e-12,0.0,6.560838e-14,70.64087,1,0.0,3.532043333760001
35355.8421133,6.535449e-12,0.0,6.535449e-14,70.711685,1,0.0,3.5355842113300007
35391.2863862,6.510059e-12,0.0,6.510059e-14,70.78257,1,0.0,3.5391286386200007
35426.766192099996,6.4846696e-12,0.0,6.4846694e-14,70.85353,1,0.0,3.5426766192100003
35462.2815666,6.4592797e-12,0.0,6.4592795e-14,70.92456,1,0.0,3.5462281566600007
35497.8325452,6.4346835e-12,0.0,6.4346837e-14,70.99567,1,0.0,3.5497832545200008
35533.4191638,6.410881e-12,0.0,6.410881e-14,71.06684,1,0.0,3.5533419163800004
35569.0414579,6.3862847e-12,0.0,6.386285e-14,71.138084,1,0.0,3.5569041457900004
35604.6994635,6.362482e-12,0.0,6.362482e-14,71.2094,1,0.0,3.560469946350001
35640.3932162,6.3370923e-12,0.0,6.337092e-14,71.280785,1,0.0,3.5640393216200006
35676.122752,6.311703e-12,0.0,6.3117026e-14,71.35225,1,0.0,3.567612275200001
35711.8881067,6.286313e-12,0.0,6.2863126e-14,71.423775,1,0.0,3.5711888106700003
35747.6893162,6.261717e-12,0.0,6.261717e-14,71.49538,1,0.0,3.5747689316200004
35783.5264164,6.2387075e-12,0.0,6.238707e-14,71.567055,1,0.0,3.5783526416400004
35819.3994434,6.215698e-12,0.0,6.215698e-14,71.6388,1,0.0,3.5819399443400006
35855.3084332,6.1934824e-12,0.0,6.193482e-14,71.71062,1,0.0,3.585530843320001
35891.2534217,6.1696794e-12,0.0,6.169679e-14,71.78251,1,0.0,3.5891253421700005
35927.234445099995,6.1458768e-12,0.0,6.1458766e-14,71.85447,1,0.0,3.5927234445100003
35963.2515396,6.1212806e-12,0.0,6.12128e-14,71.926506,1,0.0,3.596325153960001
35999.3047412,6.0958907e-12,0.0,6.095891e-14,71.99861,1,0.0,3.5999304741200007
36035.3940862,6.0705013e-12,0.0,6.070501e-14,72.070786,1,0.0,3.603539408620001
36071.5196108,6.045905e-12,0.0,6.045905e-14,72.143036,1,0.0,3.607151961080001
36107.681351299994,6.023689e-12,0.0,6.023689e-14,72.21536,1,0.0,3.6107681351300003
36143.879344,6.00306e-12,0.0,6.00306e-14,72.28776,1,0.0,3.6143879344000007
36180.1136252,5.9816375e-12,0.0,5.9816376e-14,72.36023,1,0.0,3.6180113625200008
36216.3842313,5.960215e-12,0.0,5.960215e-14,72.43277,1,0.0,3.6216384231300007
36252.6911988,5.9372056e-12,0.0,5.9372056e-14,72.50538,1,0.0,3.6252691198800004
36289.034564,5.914196e-12,0.0,5.914196e-14,72.57807,1,0.0,3.6289034564000007
36325.4143635,5.8903936e-12,0.0,5.890393e-14,72.650826,1,0.0,3.632541436350001
36361.8306338,5.8657974e-12,0.0,5.8657973e-14,72.72366,1,0.0,3.6361830633800003
36398.2834114,5.8396144e-12,0.0,5.8396145e-14,72.79657,1,0.0,3.6398283411400008
36434.772733,5.8134313e-12,0.0,5.813431e-14,72.869545,1,0.0,3.6434772733000003
36471.2986352,5.7896283e-12,0.0,5.789628e-14,72.9426,1,0.0,3.647129863520001
36507.8611546,5.7705863e-12,0.0,5.770586e-14,73.015724,1,0.0,3.6507861154600008
36544.460328,5.7523374e-12,0.0,5.752337e-14,73.08892,1,0.0,3.6544460328000006
36581.0961921,5.7325017e-12,0.0,5.7325015e-14,73.16219,1,0.0,3.6581096192100007
36617.7687837,5.712666e-12,0.0,5.712666e-14,73.235535,1,0.0,3.6617768783700004
36654.4781397,5.692037e-12,0.0,5.692037e-14,73.30896,1,0.0,3.66544781397
36691.2242968,5.6706146e-12,0.0,5.6706145e-14,73.38245,1,0.0,3.6691224296800007
36728.0072919,5.647605e-12,0.0,5.647605e-14,73.45602,1,0.0,3.672800729190001
36764.8271621,5.6238026e-12,0.0,5.6238024e-14,73.529655,1,0.0,3.676482716210001
36801.6839442,5.598413e-12,0.0,5.5984128e-14,73.60337,1,0.0,3.6801683944200003
36838.577675299995,5.5714365e-12,0.0,5.5714365e-14,73.677155,1,0.0,3.68385776753
36875.5083924,5.542873e-12,0.0,5.5428728e-14,73.751015,1,0.0,3.6875508392400005
36912.4761326,5.515103e-12,0.0,5.515103e-14,73.82495,1,0.0,3.6912476132600007
36949.480933,5.4944742e-12,0.0,5.494474e-14,73.898964,1,0.0,3.6949480933000007
36986.5228307,5.4786054e-12,0.0,5.4786054e-14,73.973045,1,0.0,3.698652283070001
37023.601862999996,5.4635307e-12,0.0,5.4635306e-14,74.0472,1,0.0,3.7023601863000004
37060.7180671,5.445282e-12,0.0,5.4452817e-14,74.12144,1,0.0,3.706071806710001
37097.8714802,5.4246525e-12,0.0,5.4246524e-14,74.19574,1,0.0,3.709787148020001
37135.0621396,5.401643e-12,0.0,5.401643e-14,74.27013,1,0.0,3.7135062139600006
37172.2900827,5.374667e-12,0.0,5.3746666e-14,74.34458,1,0.0,3.7172290082700004
37209.5553469,5.3421365e-12,0.0,5.3421362e-14,74.41911,1,0.0,3.7209555346900007
37246.8579696,5.302465e-12,0.0,5.302465e-14,74.49371,1,0.0,3.7246857969600007
37284.1979881,5.2493053e-12,0.0,5.249305e-14,74.5684,1,0.0,3.728419798810001
37321.5754401,5.1596483e-12,0.0,5.159648e-14,74.64315,1,0.0,3.732157544010001
37358.990363100005,5.004137e-12,0.0,5.0041368e-14,74.71798,1,0.0,3.735899036310001
37396.4427945,4.849419e-12,0.0,4.8494188e-14,74.792885,1,0.0,3.7396442794500007
37433.932772,4.881156e-12,0.0,4.8811558e-14,74.86787,1,0.0,3.7433932772000005
37471.4603333,5.0065173e-12,0.0,5.0065173e-14,74.94292,1,0.0,3.7471460333300004
37509.025516,5.077132e-12,0.0,5.0771317e-14,75.01805,1,0.0,3.7509025516000007
37546.6283578,5.1096627e-12,0.0,5.1096626e-14,75.093254,1,0.0,3.754662835780001
37584.2688966,5.1223574e-12,0.0,5.1223572e-14,75.16854,1,0.0,3.7584268896600004
37621.94717,5.1215638e-12,0.0,5.1215637e-14,75.2439,1,0.0,3.7621947170000007
37659.6632159,5.1136296e-12,0.0,5.1136294e-14,75.31933,1,0.0,3.7659663215900006
37697.4170722,5.100935e-12,0.0,5.1009347e-14,75.39484,1,0.0,3.7697417072200006
37735.2087768,5.0866533e-12,0.0,5.086653e-14,75.47042,1,0.0,3.7735208776800007
37773.0383677,5.0699913e-12,0.0,5.0699913e-14,75.546074,1,0.0,3.7773038367700007
37810.9058827,5.052536e-12,0.0,5.052536e-14,75.62181,1,0.0,3.7810905882700006
37848.81136,5.0350804e-12,0.0,5.0350803e-14,75.697624,1,0.0,3.7848811360000005
37886.7548375,5.0160384e-12,0.0,5.0160383e-14,75.773506,1,0.0,3.7886754837500005
37924.736353399996,4.9962027e-12,0.0,4.9962025e-14,75.84947,1,0.0,3.7924736353400004
37962.7559459,4.9755738e-12,0.0,4.9755735e-14,75.925514,1,0.0,3.7962755945900004
38000.813653,4.9533576e-12,0.0,4.9533575e-14,76.001625,1,0.0,3.8000813653000005
38038.909513,4.929555e-12,0.0,4.929555e-14,76.07782,1,0.0,3.8038909513000005
38077.0435642,4.9025783e-12,0.0,4.9025782e-14,76.15409,1,0.0,3.807704356420001
38115.2158448,4.868461e-12,0.0,4.868461e-14,76.23043,1,0.0,3.8115215844800003
38153.4263931,4.8295833e-12,0.0,4.8295833e-14,76.306854,1,0.0,3.8153426393100007
38191.675247600004,4.79864e-12,0.0,4.7986395e-14,76.383354,1,0.0,3.819167524760001
38229.962446599995,4.789912e-12,0.0,4.7899117e-14,76.45992,1,0.0,3.82299624466
38268.2880286,4.791499e-12,0.0,4.7914987e-14,76.536575,1,0.0,3.8268288028600006
38306.652032,4.7891183e-12,0.0,4.7891182e-14,76.613304,1,0.0,3.8306652032000006
38345.0544953,4.780391e-12,0.0,4.7803907e-14,76.69011,1,0.0,3.8345054495300004
38383.4954572,4.767696e-12,0.0,4.7676957e-14,76.76699,1,0.0,3.8383495457200008
38421.9749562,4.7534142e-12,0.0,4.753414e-14,76.84395,1,0.0,3.8421974956200007
38460.493030900005,4.737546e-12,0.0,4.7375457e-14,76.92098,1,0.0,3.8460493030900014
38499.049719999995,4.7200906e-12,0.0,4.7200904e-14,76.9981,1,0.0,3.849904972
38537.6450623,4.702635e-12,0.0,4.7026348e-14,77.07529,1,0.0,3.8537645062300006
38576.2790964,4.6851798e-12,0.0,4.6851798e-14,77.15256,1,0.0,3.857627909640001
38614.9518612,4.666931e-12,0.0,4.6669306e-14,77.229904,1,0.0,3.861495186120001
38653.6633955,4.647889e-12,0.0,4.6478887e-14,77.30733,1,0.0,3.865366339550001
38692.4137382,4.6288464e-12,0.0,4.6288463e-14,77.38483,1,0.0,3.8692413738200004
38731.2029281,4.6121843e-12,0.0,4.6121842e-14,77.4624,1,0.0,3.873120292810001
38770.0310042,4.593936e-12,0.0,4.5939357e-14,77.54006,1,0.0,3.8770031004200005
