CNS5,GJ,Comp,NComp,P_,GJp,GaiaDR3,HIP,RAJ2000,DEJ2000,_tab1_11,plx,pmRA,pmDE,RV,Gmag,BPmag,RPmag,GHIPmag,G-RPHIP,Gmagr,__G-RP_r,f__G-RP_r,Jmag,Hmag,Ksmag,W1mag,W2mag,W3mag,W4mag,SimbadName
4786,12807,,,0,,2143386180480200192,,289.49329120444,58.98221797281,2016.0,42.05,-143.44,-353.71,,12.218423,13.633719,11.051958,,,12.218423,1.166476,0,9.475,8.906,8.638,8.466,8.326,8.215,7.989,CNS5 4786
4751,12789,A,2,1,,2155540255030594560,,286.85408160778,59.08664769377,2016.0,44.58,69.99,160.8,,11.237576,12.619553,10.07524,,,11.237576,1.157138,0,8.457,7.82,7.565,,,,,CNS5 4751
4750,12788,B,2,0,12789,2155540255030594560,,286.85299421005,59.08740727899,2016.0,44.57,83.31,143.77,,15.016146,16.97543,13.493909,,,15.016146,1.522237,1,,,,,,,,CNS5 4750
4684,12744,,,0,,2156140966334260224,,282.75770674838,59.58638754654,2016.0,49.21,28.42,427.32,,20.319954,21.683037,18.605513,,,20.319954,1.714441,1,14.939,13.966,13.459,12.655,12.178,11.371,9.57,CNS5 4684
4573,1228,,,0,,2150504594853811456,,277.58240468744,54.79216972195,2016.0,58.72,-267.04,287.69,,15.451032,15.67017,15.090512,,,15.451032,0.368584,0,14.803,14.478,14.505,14.472,14.577,12.549,9.048,CNS5 4573
4634,725,B,2,0,,2154880616774131712,91772,280.68308624583,59.63514545482,2016.0,283.86,-1400.26,1862.53,,8.524704,9.959693,7.334221,,,8.524704,1.177206,0,,,,,,,,CNS5 4634
4633,725,A,2,1,,2154880616774131712,91768,280.68307083523,59.63835790775,2016.0,283.86,-1311.68,1792.32,,7.854393,9.16699,6.705933,,,7.854393,1.13591,0,5.189,4.741,4.432,,,,,CNS5 4633
4673,12739,,,0,,2156787612316358144,,282.1961149626,61.58508631545,2016.0,41.91,158.85,-71.76,-43.24,11.503969,12.725993,10.409142,,,11.503969,1.096055,0,8.967,8.375,8.181,8.029,7.903,7.814,7.656,CNS5 4673
4541,4054,,,0,,2158285185808357376,,275.33398631828,61.01561311057,2016.0,72.97,147.94,-698.51,,15.399544,15.904476,14.735014,,,15.399544,0.66331,0,14.075,13.81,13.797,13.586,13.529,12.833,9.143,CNS5 4541
4544,1227,,,0,,2159844052779000064,,275.60383795841,62.04499387477,2016.0,119.75,-955.1,-1235.61,,11.824005,13.684364,10.52525,,,11.824005,1.290357,0,8.64,8.047,7.743,,,,,CNS5 4544
5186,13038,,,0,,2188860027203347968,,314.9391995265,55.29353080274,2016.0,43.99,271.65,418.05,,17.061504,17.64795,16.336828,,,17.061504,0.725423,0,15.663,15.449,15.492,,,,,CNS5 5186
5233,13065,,,0,,2191408351562752000,,318.09661896555,59.24751272943,2016.0,44.68,17.56,-359.81,,13.778933,15.337162,12.568822,,,13.778933,1.210463,0,10.916,10.349,10.088,9.908,9.739,9.484,8.868,CNS5 5233
5100,4156,,,0,,2187263158355763200,102101,310.36814389296,57.43071122486,2016.0,40.34,97.61,205.66,-24.14,9.635073,10.461059,8.748622,,,9.635073,0.888887,0,7.638,7.008,6.857,6.744,6.774,6.735,6.722,CNS5 5100
5222,9722,,,0,,2192213022271586560,,316.97172298696,59.71390811864,2016.0,41.35,-1032.56,-1829.07,-266.18,12.418454,13.471515,11.396791,,,12.418454,1.020514,0,10.122,9.583,9.39,9.229,9.083,9.012,8.717,CNS5 5222
5411,13167,,,0,,,,328.636752,59.703156,2015.96,71.0,-164.9,-465.0,,,,,,,,,,,,,15.489,13.579,12.777,9.548,CNS5 5411
5432,13179,,,0,,2204001126955518464,,329.6517257108,61.28549118458,2016.0,53.72,807.95,110.73,-70.0,14.748567,17.102966,13.367865,,,14.748567,1.387291,0,11.292,10.785,10.447,10.251,10.013,9.752,8.826,CNS5 5432
5359,13135,,,0,,2215951134720289792,,326.28972227092,61.79535069478,2016.0,40.01,203.16,-120.72,,12.1869,13.534934,11.042002,,,12.1869,1.144337,0,9.522,8.931,8.692,8.544,8.402,8.28,8.265,CNS5 5359
5308,13108,,,0,,2216158427021654528,106400,323.2579522007,62.00331897565,2016.0,43.0,369.87,194.94,-11.15,8.922066,9.57992,8.136378,,,8.922066,0.781735,0,7.189,6.533,6.42,6.391,6.345,6.376,6.342,CNS5 5308
5253,826,,,0,,,105199,319.64408995181,62.5854551542,1991.25,66.5,150.55,49.09,,,,,2.416287,0.212329,2.416287,0.212329,2,,,,,,,,CNS5 5253
5050,1253,,,0,,2188318517720321536,,306.52431726019,58.57537971546,2016.0,104.45,261.04,542.91,,12.352267,14.367921,11.026613,,,12.352267,1.32506,0,9.029,8.483,8.095,7.877,7.717,7.545,7.445,CNS5 5050
5082,4151,,,0,,2194392804070784000,,308.72839097834,59.29055621502,2016.0,45.79,-239.83,-47.95,,12.1858225,13.694222,10.985175,,,12.185822,1.197037,0,9.318,8.707,8.466,8.291,8.171,8.032,7.731,CNS5 5082
5096,12990,,,0,,2195072680215085568,,310.07744715709,61.6912316776,2016.0,41.28,-44.49,-108.83,-22.54,10.469016,11.527646,9.446027,,,10.469016,1.022993,0,8.154,7.481,7.272,7.079,7.13,7.048,6.93,CNS5 5096
5164,809,,,0,,2195886971653527040,103096,313.3324563031,62.1509577015,2016.0,142.08,0.26,-773.1,-17.59,7.756715,8.790974,6.747296,,,7.756715,1.010164,0,5.429,4.919,4.618,4.518,4.111,4.418,4.321,CNS5 5164
5129,807,,,0,,2195115561168483840,102422,311.32320634108,61.84241929401,2016.0,70.1,86.5,818.02,,3.1779127,3.792418,2.605715,,,3.177913,0.67104,0,1.914,1.504,1.393,-1.17,-0.309,1.275,1.193,CNS5 5129
5078,1254,,,0,,2195298973450458112,,308.42304973521,61.75782450249,2016.0,62.61,537.94,911.12,,11.21446,12.785765,9.990252,,,11.21446,1.216681,0,8.287,7.657,7.397,,,,,CNS5 5078
5057,12965,,,0,,2242950845325769216,,307.07715279421,61.72990009506,2016.0,46.39,-296.53,-12.62,,11.971545,13.304702,10.828236,,,11.971545,1.139757,0,9.322,8.745,8.528,8.345,8.196,8.076,7.817,CNS5 5057
5117,13000,,,0,,,,310.986202,62.347773,2016.71,37.5,295.4,488.6,,,,,,,,,,,,,13.9,13.016,11.607,8.85,CNS5 5117
5115,12998,,,0,,2245095683274908672,102300,310.92552650304,64.28123970485,2016.0,46.61,309.81,-102.04,15.8,10.629359,11.622256,9.64281,,,10.629359,0.988096,0,8.399,7.82,7.614,7.42,7.369,7.291,7.095,CNS5 5115
5229,13062,,,0,,2221509612668871680,,317.86617084135,65.89067753233,2016.0,45.61,176.89,-5.45,,12.067087,13.346144,10.949145,,,12.067087,1.118586,0,9.476,8.88,8.676,8.51,8.357,8.245,8.048,CNS5 5229
5067,793,,,0,,2246206567973292032,101180,307.63826397516,65.4508181344,2016.0,123.69,443.26,283.35,,9.43527,10.769656,8.285626,,,9.43527,1.141831,0,6.735,6.136,5.933,,,,,CNS5 5067
5155,4170,,,0,,2271106756832674304,,313.00230565814,69.16878393288,2016.0,45.62,231.5,3.2,-31.12,10.87029,11.945157,9.798515,,,10.87029,1.044186,0,8.452,7.867,7.61,7.435,7.355,7.272,7.138,CNS5 5155
5538,13232,,,0,,2206265777300448768,,336.4487983913,64.36474554658,2016.0,60.69,-337.38,310.02,,17.327248,20.708227,15.761462,,,17.327248,1.565785,1,12.779,12.152,11.781,11.379,11.102,10.825,9.376,CNS5 5538
5458,13190,B,2,0,4258.,2218502547151457792,,331.43869399939,65.64830099549,2016.0,42.64,-320.18,199.65,,13.222262,14.79414,12.007195,,,13.222262,1.214542,0,10.294,9.739,9.491,9.252,9.064,8.894,8.756,CNS5 5458
5457,4258,A,2,1,,2218502551448744960,,331.43562055378,65.64969504231,2016.0,42.64,-315.37,212.13,-47.13,10.828545,11.927949,9.787434,,,10.828545,1.042392,0,8.422,7.807,7.616,,,,,CNS5 5457
5500,4267,,,0,,2218904319868065280,,333.85898858278,66.22529504636,2016.0,55.86,3.86,208.89,,11.614038,13.110604,10.417106,,,11.614038,1.193553,0,8.749,8.127,7.886,7.713,7.602,7.497,7.416,CNS5 5500
5690,9809,,,0,,2207738916728293888,114066,346.52194922872,63.92594760963,2016.0,41.64,173.6,-59.08,-24.45,10.1436405,11.119409,9.169818,,,10.14364,0.977519,0,7.815,7.167,6.977,6.939,6.899,6.86,6.908,CNS5 5690
5687,1278,,,0,,2212272649844661504,113944,346.1293058892,66.76403036234,2016.0,49.23,305.08,-79.83,6.39,9.206079,10.092622,8.277547,,,9.206079,0.928141,0,7.094,6.43,6.269,6.188,6.178,6.185,6.1,CNS5 5687
5699,4312,,,0,,2213428064767263232,,346.8886073691,68.66835203448,2016.0,64.95,1141.89,56.82,,11.349268,12.718154,10.193524,,,11.349268,1.152396,0,8.624,8.095,7.919,7.763,7.57,7.476,7.329,CNS5 5699
5802,13388,,,0,,2214830079531710464,,352.97173232777,69.28704288673,2016.0,44.28,-542.47,-230.03,,14.125885,16.036245,12.827709,,,14.125885,1.299931,0,10.943,10.322,10.036,9.841,9.658,9.48,9.136,CNS5 5802
5366,13138,,,0,,2222540228723911168,,326.67209809426,66.80387671285,2016.0,62.58,392.47,206.81,,11.75311,13.337986,10.529364,,,11.75311,1.219203,0,8.837,8.258,7.986,7.78,7.65,7.511,7.337,CNS5 5366
5447,4251,,,0,,2220012421430629632,,330.84473578376,67.49863608493,2016.0,48.65,531.31,-296.36,,12.201571,13.654166,11.016562,,,12.201571,1.18026,0,9.41,8.885,8.691,8.514,8.319,8.229,8.376,CNS5 5447
5508,854,,,0,,2220169200616370432,109980,334.13701426391,68.33974634641,2016.0,41.7,378.77,-10.54,-4.57,8.808724,9.447875,8.044365,,,8.808724,0.764975,0,7.092,6.508,6.402,6.36,6.36,6.375,6.339,CNS5 5508
5507,1266,,,0,,2229668951018122240,,334.09597595467,70.94421354712,2016.0,43.81,862.83,-40.69,-4.86,11.217248,12.360321,10.148163,,,11.217248,1.064838,0,8.746,8.273,8.017,7.879,7.736,7.665,7.662,CNS5 5507
5673,13310,,,0,,2225780906106342400,,345.09409691424,69.96112790972,2016.0,44.81,484.53,133.26,,14.08419,15.951875,12.799664,,,14.08419,1.289514,0,10.934,10.371,10.066,9.863,9.675,9.491,9.538,CNS5 5673
5720,13336,,,0,,2215027510585500672,,348.51330570779,69.65975436633,2016.0,43.0,254.88,-117.01,,20.565283,21.610014,18.910614,,,20.565283,1.675709,1,15.296,14.232,13.675,12.846,12.354,11.295,9.391,CNS5 5720
5692,4311,,,0,,2228253123642541568,,346.66645474564,71.72570810374,2016.0,55.43,1254.69,439.19,,10.839232,12.021987,9.752053,,,10.839232,1.082261,0,8.336,7.805,7.564,,,,,CNS5 5692
5578,13257,,,0,,,,339.3349727,72.476088,2000.0,67.3,-83.4,-100.2,,,,,,,,,,15.764,15.937,15.99,15.563,13.592,12.333,9.207,CNS5 5578
5642,13293,,,0,,2232966828771055616,,343.16752994682,75.07131414862,2016.0,66.77,123.29,-132.05,,12.228875,14.009552,10.954918,,,12.228875,1.27036,0,9.089,8.49,8.175,7.968,7.832,7.692,7.486,CNS5 5642
5766,13363,,,0,,2231736788793936384,,351.11465056749,73.96229415443,2016.0,43.99,253.58,32.6,,13.034944,14.684331,11.802742,,,13.034944,1.234931,0,10.034,9.454,9.169,9.009,8.846,8.706,8.241,CNS5 5766
5816,13395,,,0,,2229106207224369152,,353.93341673382,73.90458804429,2016.0,48.7,-61.98,215.81,,14.579186,16.757212,13.225342,,,14.579186,1.355828,0,11.186,10.602,10.298,10.042,9.841,9.597,8.953,CNS5 5816
5861,13418,,,0,,2229220075393971968,,356.619240569,74.56747913715,2016.0,47.99,206.97,-441.83,,13.241564,14.865302,12.011803,,,13.241564,1.22892,0,10.301,9.847,9.553,9.373,9.164,9.051,8.869,CNS5 5861
5888,909,AB,2,1,,2232348941893483520,117712,358.11138892074,75.54465568935,2016.0,91.79,309.9,25.33,,6.0537324,6.579771,5.363234,,,6.053732,0.684258,0,4.875,4.286,4.148,,,,,CNS5 5888
4942,12901,,,0,,2247535151679497472,,299.56795496573,65.04026975891,2016.0,53.83,-66.67,388.74,,11.577071,13.034291,10.388401,,,11.577071,1.182217,0,8.74,8.152,7.891,7.673,7.585,7.481,7.371,CNS5 4942
4882,12867,,,0,,2248503275965828608,,295.54457479089,65.64315474559,2016.0,43.2,263.17,333.1,,12.110024,13.524372,10.933629,,,12.110024,1.16899,0,9.348,8.781,8.514,8.356,8.202,8.111,7.885,CNS5 4882
5027,12945,,,0,,,,303.9435494,66.7792227,2000.0,39.6,290.2,429.7,,,,,,,,,,16.91,16.5,16.43,16.472,14.7,12.836,8.95,CNS5 5027
5031,788,,,0,,2246581329639104000,100017,304.38583306495,66.85501172532,2016.0,57.2,468.68,297.59,-4.33,5.7695527,6.06742,5.295964,,,5.769553,0.471256,0,4.879,4.69,4.451,4.251,4.083,4.466,4.432,CNS5 5031
5044,12957,B,2,0,12957,2246676712272713216,,305.82678242078,67.17002190671,2016.0,45.24,225.58,184.57,,14.451022,15.534559,12.352221,,,14.451022,2.098802,1,10.075,9.552,9.174,8.865,8.682,8.506,8.341,CNS5 5044
5045,12958,A,2,1,,2246676707976104960,,305.82736775878,67.17024449409,2016.0,45.53,219.95,170.47,,14.034426,15.737596,12.28327,,,14.034426,1.343828,0,10.075,9.552,9.174,8.865,8.682,8.506,8.341,CNS5 5045
5013,12936,,,0,,,,303.088893,70.294501,2016.29,46.6,-11.3,-86.4,,,,,,,,,,,,,15.708,14.201,13.65,9.949,CNS5 5013
4955,12910,,,0,,2250947352873635840,,300.33332083749,69.89227477008,2016.0,53.22,36.69,19.94,,14.603715,16.850601,13.235086,,,14.603715,1.371046,0,11.137,10.512,10.203,9.955,9.747,9.577,9.026,CNS5 4955
4836,12838,,,0,,2261448410473727488,,292.45157146811,68.59299102392,2016.0,41.9,-67.0,-224.0,,14.45734,15.719357,12.607268,,,14.45734,,,,,,,,,,CNS5 4836
4841,12842,,,0,,2261455900896162304,,292.92035122809,68.73014740464,2016.0,43.49,212.96,353.76,,13.018988,14.672979,11.782459,,,13.018988,1.236918,0,10.015,9.435,9.138,8.96,8.787,8.623,8.598,CNS5 4841
4846,764,,,0,,2261614264931057664,96100,293.09759805108,69.65345106255,2016.0,173.49,597.38,-1738.29,26.58,4.449041,4.859488,3.865173,,,4.449041,0.581093,0,3.423,3.039,2.9,,,,,CNS5 4846
4872,4120,,,0,,2263910113928117760,96702,294.8842347589,71.87001776294,2016.0,47.55,-190.2,-443.5,-34.87,10.196066,11.175522,9.217833,,,10.196066,0.980245,0,8.023,7.379,7.188,6.98,6.972,6.92,6.812,CNS5 4872
4579,12678,,,0,,2256631484392164864,,277.8407516554,64.90398507675,2016.0,54.02,-1.92,65.85,,12.260308,13.819271,11.04986,,,12.260308,1.210729,0,9.36,8.796,8.533,8.358,8.181,8.047,7.931,CNS5 4579
4575,12675,,,0,,2256762188837557248,,277.79286994604,65.40886855906,2016.0,42.58,138.71,50.99,,12.856721,14.322945,11.67467,,,12.856721,1.182787,0,10.05,9.497,9.229,9.058,8.895,8.753,8.724,CNS5 4575
4531,4053,,,0,,2257597439718033408,,274.74325647947,66.19061665488,2016.0,130.87,434.81,-442.79,,11.911708,13.752689,10.623832,,,11.911708,1.284797,0,8.74,8.264,7.948,7.707,7.533,7.38,7.272,CNS5 4531
4512,708.1,,,0,,2161275788716592128,89348,273.4779331248,64.39744307597,2016.0,43.18,352.92,35.57,-35.93,4.861512,5.101192,4.482743,,,4.861512,0.390255,0,4.203,4.059,3.944,,,,,CNS5 4512
4461,12603,,,0,,2161121135533953536,,270.57119282072,64.26058361909,2016.0,128.33,196.39,-383.79,,11.758081,13.707304,10.448387,,,11.758081,1.309233,0,8.541,7.962,7.652,7.449,7.246,7.108,6.987,CNS5 4461
4525,1225,,,0,,2259755746681611264,,274.30409291639,68.54824342515,2016.0,52.98,-695.28,-1580.16,,13.844949,15.650665,12.575118,,,13.844949,1.274259,0,10.783,10.283,10.036,9.848,9.62,9.484,8.997,CNS5 4525
4730,4093,,,0,,2262421065946579456,,285.62846834,70.43154422715,2016.0,41.53,4.7,215.26,,11.569843,12.849329,10.449562,,,11.569843,1.119323,0,8.958,8.391,8.124,7.992,7.879,7.776,7.638,CNS5 4730
4627,12708,,,0,,,,280.352854,70.011382,2015.66,35.1,-66.6,537.1,,,,,,,,,,,,,16.436,14.355,13.247,9.379,CNS5 4627
4728,742,,,0,,2262849634963004416,,285.04387402451,70.66652753907,2016.0,77.69,85.81,505.15,,13.245591,13.231423,13.254209,,,13.245591,-0.008617,1,13.334,13.439,13.417,13.494,13.543,13.046,9.875,CNS5 4728
4645,12718,A,2,1,,2265589961537092608,,281.04351812223,71.48885348329,2016.0,39.99,32.65,150.96,,13.344247,15.029147,12.09,,,13.344247,1.246752,0,10.138,9.459,8.756,,,,,CNS5 4645
4644,12717,B,2,0,12718,2265590167695522304,,281.04073582013,71.48897345116,2016.0,39.98,21.28,145.09,,13.609053,15.353168,12.335922,,,13.609053,1.262456,0,9.83,9.23,9.053,,,,,CNS5 4644
4617,12702,,,0,,2266317803873109504,,280.0091553953,72.682568195,2016.0,52.78,-46.13,181.58,,15.573171,17.867779,13.472009,,,15.573171,2.101162,1,10.974,10.379,10.006,9.779,9.558,9.327,9.495,CNS5 4617
4647,12720,,,0,,2268003149041626112,,281.22265498355,74.15010817811,2016.0,43.1,-13.39,302.36,,14.615468,16.730627,13.275541,,,14.615468,1.343924,0,11.196,10.626,10.324,10.137,9.931,9.737,9.016,CNS5 4647
4539,713,,,0,,,89937,275.25974417208,72.73369775642,1991.25,124.11,531.21,-349.71,,,,,3.407768,0.449591,3.407768,0.449591,2,,,,,,,,CNS5 4539
5250,13074,,,0,,2274125710821568768,,319.43137963012,73.76763892112,2016.0,41.44,485.8,553.25,,15.282927,17.660858,13.8958,,,15.282927,1.392617,0,11.825,11.262,10.977,10.772,10.517,10.212,9.309,CNS5 5250
5317,13112,,,0,,2273817675766257664,,323.80447503897,73.21051932296,2016.0,41.23,304.61,162.33,,19.587217,21.589964,17.80693,,,19.587217,1.780287,1,14.334,13.31,12.6,12.091,11.791,11.149,9.585,CNS5 5317
5282,13093,B,2,1,828.5,2274076301516712704,,321.7415303134,73.64383349123,2016.0,44.93,59.53,-322.6,,16.51303,15.270747,14.84991,,,16.51303,1.661345,1,,,,,,,,CNS5 5282
5281,828.5,A,2,0,,2274076297221555968,,321.74110737226,73.6443447417,2016.0,45.02,55.34,-314.2,,12.887327,12.836005,12.988976,,,12.887327,-0.101648,1,13.096,13.164,13.166,,,,,CNS5 5281
5431,842.2,,,0,,2280191304155597312,108467,329.60627818738,75.58915828636,2016.0,45.69,231.35,22.58,-17.84,9.804927,10.793081,8.82341,,,9.804927,0.984374,0,7.601,6.926,6.73,6.641,6.602,6.559,6.462,CNS5 5431
5285,13094,,,0,,2283612503305198080,,321.7606300115,76.29903870997,2016.0,61.15,756.41,822.46,,19.95173,21.45336,18.204111,,,19.95173,1.74762,1,14.336,13.586,13.16,12.489,11.944,11.019,8.796,CNS5 5285
5048,12961,,,0,,2276449837884804608,,306.21543762144,74.20966132165,2016.0,58.99,233.23,635.0,,13.634605,15.668055,12.311299,,,13.634605,1.326929,0,10.325,9.74,9.443,9.232,9.033,8.857,9.379,CNS5 5048
5658,13301,A,2,0,,2281114756485256704,,344.01879936141,75.93937461529,2016.0,40.7,34.04,-36.23,-9.31,8.001969,8.477275,7.361898,,,8.001969,0.638919,0,6.569,6.134,6.034,6.153,6.004,6.023,5.976,CNS5 5658
5662,13303,B,2,0,13301,2281128259862423552,,344.11334050171,76.00267903711,2016.0,40.81,34.52,-36.94,,13.652215,15.362967,12.402243,,,13.652215,1.251151,0,10.614,10.015,9.774,9.588,9.408,9.23,8.89,CNS5 5662
5549,13239,,,0,,2281046483684995840,,336.79143736413,77.86718788884,2016.0,60.51,237.58,249.36,,13.510935,15.500198,12.194023,,,13.510935,1.318305,0,10.214,9.593,9.293,9.09,8.92,8.726,8.978,CNS5 5549
5680,13314,,,0,,2281125476721659392,,345.49433191971,76.19542248753,2016.0,41.38,406.0,117.89,,13.428613,14.824398,11.841347,,,13.428613,1.255645,0,10.02,9.498,9.213,9.005,8.809,8.676,8.392,CNS5 5680
5746,13346,,,0,,2233222229000888064,,349.84271348478,76.76245737087,2016.0,39.74,199.1,63.15,,20.63233,21.705614,19.098564,,,20.63233,1.553265,1,15.354,14.388,13.648,12.928,12.448,11.522,8.653,CNS5 5746
5759,13357,C,3,0,13348,2282790893241302016,,350.72902323681,78.79433614629,2016.0,52.89,207.45,65.17,,14.020458,16.36642,12.634202,,,14.020458,1.386276,0,10.418,9.842,9.524,9.325,9.097,8.889,8.908,CNS5 5759
5747,13347,B,3,0,13348,2282846074981011456,,349.8568292592,79.00133361746,2016.0,52.88,209.25,61.43,,10.915274,12.410884,9.706882,,,10.915274,1.195951,0,8.036,7.39,7.196,6.846,6.741,6.561,5.995,CNS5 5747
5748,13348,A,3,1,,2282846074981010688,115147,349.86573427,79.0038416927,2016.0,52.8,203.45,72.31,-17.11,7.293383,7.75073,6.66828,,,7.293383,0.622909,0,5.898,5.512,5.396,,,,,CNS5 5748
5833,903,,,0,,2281778105594488320,116727,354.83578083298,77.63312481415,2016.0,72.52,-64.86,171.16,,2.9429574,3.66051,2.403636,,,2.942957,0.701974,0,1.661,1.19,1.038,-1.808,-1.126,0.9,0.839,CNS5 5833
5004,786,,,0,,2290483248388179456,99427,302.71956019798,77.24125306637,2016.0,59.44,57.34,513.03,-2.01,8.31737,9.082004,7.466625,,,8.31737,0.850995,0,6.409,5.819,5.667,,,,,CNS5 5004
4815,1238,,,0,,2289304297045379584,,291.07452566108,75.55592273664,2016.0,94.12,369.42,592.28,,13.380432,15.673348,12.010962,,,13.380432,1.378006,0,9.908,9.28,8.963,8.715,8.525,8.342,8.203,CNS5 4815
4875,12863,,,0,,2291597672140946432,,295.21254190111,78.52796145805,2016.0,43.01,-163.14,-36.05,,13.549292,15.394752,12.262077,,,13.549292,1.285648,0,10.356,9.765,9.466,9.301,9.103,8.921,9.005,CNS5 4875
4622,12705,,,0,,2268636673897630720,,280.24453325121,75.96729271729,2016.0,41.13,-21.81,174.6,,15.293551,17.665167,13.905867,,,15.293551,1.391727,0,11.66,11.066,10.729,10.481,10.283,9.986,9.203,CNS5 4622
4580,12679,,,0,,2293493127108770816,,277.98410712151,77.5109045779,2016.0,42.18,23.48,141.65,,13.193154,14.953613,11.927305,,,13.193154,1.264115,0,10.113,9.538,9.262,9.076,8.892,8.723,8.599,CNS5 4580
4514,12641,,,0,,2293902244217071104,,273.69773895965,78.71956043703,2016.0,41.59,-167.2,15.06,,12.887496,14.449853,11.676271,,,12.887496,1.211619,0,9.973,9.424,9.145,8.968,8.803,8.66,8.643,CNS5 4514
4604,4068,,,0,,2294281163411732736,,278.96907770684,80.09526285745,2016.0,61.02,124.06,210.38,,11.857928,13.40426,10.65183,,,11.857928,1.206844,0,8.989,8.419,8.163,7.986,7.812,7.709,7.487,CNS5 4604
5227,13060,,,0,,2298750888633275136,,317.67406782761,82.71560007565,2016.0,41.5,194.77,436.06,,14.229937,16.234318,12.911247,,,14.229937,1.321119,0,10.934,10.303,10.036,9.817,9.63,9.441,8.553,CNS5 5227
5621,13281,,,0,,2299942278201276416,112527,341.87667975,83.69754684547,2016.0,51.18,-151.77,116.64,-18.54,7.2939115,7.728653,6.687095,,,7.293912,0.603813,0,5.951,5.524,5.449,,,,,CNS5 5621
5841,13405,,,0,,2287506148856660992,,355.24015769229,82.87194060461,2016.0,50.53,-34.67,-20.26,-3.77,8.021398,8.589094,7.294085,,,8.021398,0.71864,0,6.355,5.868,5.747,5.745,5.619,5.676,5.613,CNS5 5841
4777,12801,,,0,,2302668860880387072,,289.10161012406,84.2286952715,2016.0,70.19,-47.11,150.19,,13.262562,15.247773,11.949459,,,13.262562,1.316486,0,9.977,9.38,9.058,8.859,8.687,8.492,8.142,CNS5 4777
4466,12606,,,0,,2296825055360848384,,271.03741470123,83.84113747541,2016.0,43.91,-161.64,-7.42,,11.870744,13.358398,10.67781,,,11.870744,1.190341,0,9.023,8.42,8.165,8.013,7.879,7.762,7.646,CNS5 4466
15,2,,,0,,386655019234959872,428,1.3009212651,45.78589435046,2016.0,86.97,870.73,-151.39,-1.24,9.08505,10.175217,8.046922,,,9.08505,1.038272,0,6.704,6.098,5.853,5.755,5.569,5.599,5.52,CNS5   15
21,4,B,2,0,,386653747925624576,,1.42623863784,45.8097159158,2016.0,86.85,846.01,-148.91,-2.26,8.300702,9.222687,7.352524,,,8.300702,0.948572,0,6.142,4.708,5.284,,,,,CNS5   21
22,4,A,2,1,,386653851004022144,473,1.42659063752,45.81137387629,2016.0,86.83,888.48,-162.83,1.15,8.25029,9.156619,7.310895,,,8.25029,0.939747,0,6.1,6.816,5.262,,,,,CNS5   22
38,10017,,,0,,386864854157380480,,2.2069667319,46.19590988458,2016.0,48.67,39.41,-59.74,,13.244516,14.964589,11.994157,,,13.244516,1.253321,0,10.197,9.653,9.337,,,,,CNS5   38
70,10037,,,0,,392350008432819328,,3.91214383899,47.58934198185,2016.0,87.03,-78.67,-21.62,,9.992615,11.324109,8.851962,,,9.992615,1.138608,0,7.336,6.709,6.467,6.349,6.107,6.132,6.003,CNS5   70
35,10016,,,0,,393155984814848128,,2.02594550825,47.95067855187,2016.0,53.65,-124.06,4.36,,11.423243,12.989094,10.19982,,,11.423243,1.215183,0,8.523,8.0,7.677,7.473,7.336,7.221,6.962,CNS5   35
270,10146,,,0,,377423450888562304,,14.2651559511,45.08575010285,2016.0,76.16,625.84,-68.03,,10.803841,12.213761,9.637032,,,10.803841,1.165379,0,8.101,7.459,7.241,7.014,6.902,6.821,6.711,CNS5  270
41,10020,,,0,,393621524910343296,,2.23227288226,49.31654365243,2016.0,67.82,352.67,202.42,,14.384546,16.769222,12.998102,,,14.384546,1.393544,0,10.864,10.32,9.98,9.769,9.556,9.359,9.214,CNS5   41
